Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,desc_low,category,margin,profit
489529,20767,BLUE PAISLEY JOURNAL,1,2009-12-01T11:51:00Z,2.55,17984,United Kingdom,blue paisley journal,paisley,0.12,0.27
489529,22028,PENNY FARTHING BIRTHDAY CARD,12,2009-12-01T11:51:00Z,0.42,17984,United Kingdom,penny farthing birthday card,birthday,0.22,0.08
489529,20622,VIPPASSPORT COVER,1,2009-12-01T11:51:00Z,2.1,17984,United Kingdom,vippassport cover,cover,0.23,0.39
489529,21122,SET/10 PINK SPOTTY PARTY CANDLES,1,2009-12-01T11:51:00Z,1.25,17984,United Kingdom,set/10 pink spotty party candles,spotty,0.15,0.16
489529,21124,SET/10 BLUE SPOTTY PARTY CANDLES,1,2009-12-01T11:51:00Z,1.25,17984,United Kingdom,set/10 blue spotty party candles,spotty,0.15,0.16
489529,20657,TROPICAL LUGGAGE TAG,1,2009-12-01T11:51:00Z,1.25,17984,United Kingdom,tropical luggage tag,unclassified,0.31,0.3
489529,16156N,"WRAP, FRIENDSHIP ON GREEN",25,2009-12-01T11:51:00Z,0.42,17984,United Kingdom,"wrap, friendship on green",wrap,0.13,0.05
489529,20673,STRAWBERRIES PRINT BOWL,4,2009-12-01T11:51:00Z,1.25,17984,United Kingdom,strawberries print bowl,bowl,0.31,0.3
489529,22300,COFFEE MUG DOG + BALL DESIGN,6,2009-12-01T11:51:00Z,2.55,17984,United Kingdom,coffee mug dog + ball design,design,0.28,0.56
489529,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,1,2009-12-01T11:51:00Z,0.85,17984,United Kingdom,pack 20 english rose paper napkins,paper,0.32,0.21
489529,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2009-12-01T11:51:00Z,2.95,17984,United Kingdom,paper chain kit 50's christmas,christmas,0.26,0.61
489529,20619,TROPICAL PASSPORT COVER,1,2009-12-01T11:51:00Z,2.1,17984,United Kingdom,tropical passport cover,cover,0.23,0.39
489529,21864,UNION JACK FLAG PASSPORT COVER,1,2009-12-01T11:51:00Z,2.1,17984,United Kingdom,union jack flag passport cover,jack,0.24,0.41
489529,21866,UNION JACK FLAG LUGGAGE TAG,1,2009-12-01T11:51:00Z,1.25,17984,United Kingdom,union jack flag luggage tag,jack,0.24,0.24
489529,20660,VIP LUGGAGE TAG,1,2009-12-01T11:51:00Z,1.25,17984,United Kingdom,vip luggage tag,unclassified,0.31,0.3
489529,21489,BLUE WHITE SCARF HOT WATER BOTTLE,1,2009-12-01T11:51:00Z,3.95,17984,United Kingdom,blue white scarf hot water bottle,bottle,0.33,0.98
489529,16207A,PINK STRAWBERRY HANDBAG,1,2009-12-01T11:51:00Z,2.95,17984,United Kingdom,pink strawberry handbag,strawberry,0.12,0.32
489529,20777,CHRYSANTHEMUM NOTEBOOK,1,2009-12-01T11:51:00Z,1.65,17984,United Kingdom,chrysanthemum notebook,notebook,0.26,0.34
489529,20774,GREEN FERN NOTEBOOK,2,2009-12-01T11:51:00Z,1.65,17984,United Kingdom,green fern notebook,notebook,0.26,0.34
489529,22029,SPACE BOY BIRTHDAY CARD,12,2009-12-01T11:51:00Z,0.42,17984,United Kingdom,space boy birthday card,birthday,0.22,0.08
489529,22030,SWALLOWS GREETING CARD,12,2009-12-01T11:51:00Z,0.42,17984,United Kingdom,swallows greeting card,tin,0.24,0.08
489529,22024,RAINY LADIES BIRTHDAY CARD,12,2009-12-01T11:51:00Z,0.42,17984,United Kingdom,rainy ladies birthday card,birthday,0.22,0.08
489529,22037,ROBOT BIRTHDAY CARD,12,2009-12-01T11:51:00Z,0.42,17984,United Kingdom,robot birthday card,birthday,0.22,0.08
489529,22036,DINOSAUR BIRTHDAY CARD,12,2009-12-01T11:51:00Z,0.42,17984,United Kingdom,dinosaur birthday card,birthday,0.22,0.08
489529,22028,PENNY FARTHING BIRTHDAY CARD,12,2009-12-01T11:51:00Z,0.42,17984,United Kingdom,penny farthing birthday card,birthday,0.22,0.08
489529,22036,DINOSAUR BIRTHDAY CARD,12,2009-12-01T11:51:00Z,0.42,17984,United Kingdom,dinosaur birthday card,birthday,0.22,0.08
489529,21833,CAMOUFLAGE LED TORCH,2,2009-12-01T11:51:00Z,1.69,17984,United Kingdom,camouflage led torch,flag,0.27,0.36
489529,21726,MULTI HEARTS  STICKERS,3,2009-12-01T11:51:00Z,0.85,17984,United Kingdom,multi hearts  stickers,hearts,0.21,0.15
489529,21544,SKULLS  WATER TRANSFER TATTOOS,2,2009-12-01T11:51:00Z,0.85,17984,United Kingdom,skulls  water transfer tattoos,water,0.15,0.11
489529,21004,ROSE DU SUD CHILDS APRON,1,2009-12-01T11:51:00Z,4.25,17984,United Kingdom,rose du sud childs apron,rose,0.14,0.52
489529,20984,12 PENCILS TALL TUBE POSY,1,2009-12-01T11:51:00Z,0.85,17984,United Kingdom,12 pencils tall tube posy,tube,0.28,0.19
489529,20982,12 PENCILS TALL TUBE SKULLS,2,2009-12-01T11:51:00Z,0.85,17984,United Kingdom,12 pencils tall tube skulls,skull,0.11,0.08
489529,84402D,PINK DRESS JEWELLERY STAND,1,2009-12-01T11:51:00Z,2.95,17984,United Kingdom,pink dress jewellery stand,stand,0.2,0.49
489529,84660B,BLACK STITCHED WALL CLOCK,1,2009-12-01T11:51:00Z,3.75,17984,United Kingdom,black stitched wall clock,clock,0.14,0.46
489529,21429,RED GINGHAM ROSE JEWELLERY BOX,4,2009-12-01T11:51:00Z,1.65,17984,United Kingdom,red gingham rose jewellery box,rose,0.14,0.2
489529,72754B,F FAIRY POTPOURRI CUSHIONS LAVENDER,1,2009-12-01T11:51:00Z,1.69,17984,United Kingdom,f fairy potpourri cushions lavender,fairy,0.12,0.18
489529,48129,DOOR MAT TOPIARY,1,2009-12-01T11:51:00Z,6.75,17984,United Kingdom,door mat topiary,door,0.24,1.31
489529,21500,PINK SPOTS  WRAP,25,2009-12-01T11:51:00Z,0.42,17984,United Kingdom,pink spots  wrap,spots,0.32,0.1
489529,21431,GREEN GINGHAM FLOWER JEWELLERY BOX,4,2009-12-01T11:51:00Z,1.65,17984,United Kingdom,green gingham flower jewellery box,flower,0.24,0.32
489529,21912,VINTAGE SNAKES & LADDERS,2,2009-12-01T11:51:00Z,3.75,17984,United Kingdom,vintage snakes & ladders,vintage,0.14,0.46
489529,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2009-12-01T11:51:00Z,2.95,17984,United Kingdom,paper chain kit 50's christmas,christmas,0.26,0.61
489529,20748,KENSINGTON COFFEE SET,1,2009-12-01T11:51:00Z,12.75,17984,United Kingdom,kensington coffee set,coffee,0.26,2.63
489529,21490,SET OF THREE 50'S GIFT WRAPS,2,2009-12-01T11:51:00Z,1.95,17984,United Kingdom,set of three 50's gift wraps,wrap,0.13,0.22
489529,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,3,2009-12-01T11:51:00Z,4.25,17984,United Kingdom,ocean scent candle in jewelled box,candle,0.15,0.55
C489530,72803A,ROSE SCENT CANDLE JEWELLED DRAWER,-1,2009-12-01T11:56:00Z,4.25,14748,United Kingdom,rose scent candle jewelled drawer,rose,0.14,0.52
489531,79029,GLASS HONEYPOT WASP CATCHER,1,2009-12-01T11:57:00Z,1.95,14871,United Kingdom,glass honeypot wasp catcher,glass,0.17,0.28
489531,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,12,2009-12-01T11:57:00Z,3.25,14871,United Kingdom,colour glass. star t-light holder,holder,0.21,0.56
489531,85042,ANTIQUE LILY FAIRY LIGHTS,4,2009-12-01T11:57:00Z,4.95,14871,United Kingdom,antique lily fairy lights,light,0.26,1.02
489531,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2009-12-01T11:57:00Z,2.95,14871,United Kingdom,white hanging heart t-light holder,holder,0.21,0.51
489531,21590,KINGS CHOICE CIGAR BOX MATCHES,4,2009-12-01T11:57:00Z,1.25,14871,United Kingdom,kings choice cigar box matches,mat,0.25,0.25
489531,21591,COSY HOUR CIGAR BOX MATCHES,7,2009-12-01T11:57:00Z,1.25,14871,United Kingdom,cosy hour cigar box matches,mat,0.25,0.25
489531,21582,KINGS CHOICE SMALL TUBE MATCHES,8,2009-12-01T11:57:00Z,1.65,14871,United Kingdom,kings choice small tube matches,tube,0.28,0.36
489531,21587,COSY HOUR GIANT TUBE MATCHES,6,2009-12-01T11:57:00Z,2.55,14871,United Kingdom,cosy hour giant tube matches,tube,0.28,0.56
489531,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,2009-12-01T11:57:00Z,7.95,14871,United Kingdom,wood s/3 cabinet ant white finish,wood,0.29,1.79
489531,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1,2009-12-01T11:57:00Z,5.95,14871,United Kingdom,wood 2 drawer cabinet white finish,wood,0.29,1.34
489531,22112,CHOCOLATE HOT WATER BOTTLE,1,2009-12-01T11:57:00Z,4.95,14871,United Kingdom,chocolate hot water bottle,bottle,0.33,1.23
489531,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2009-12-01T11:57:00Z,4.95,14871,United Kingdom,scottie dog hot water bottle,bottle,0.33,1.23
489531,72801E,S/4 FESTIVE GREEN DINNER CANDLES,2,2009-12-01T11:57:00Z,1.25,14871,United Kingdom,s/4 festive green dinner candles,candle,0.15,0.16
489531,21034,REX CASH+CARRY JUMBO SHOPPER,1,2009-12-01T11:57:00Z,0.95,14871,United Kingdom,rex cash+carry jumbo shopper,jumbo,0.33,0.24
489532,85049D,BRIGHT BLUES RIBBONS,12,2009-12-01T11:58:00Z,1.25,13394,United Kingdom,bright blues ribbons,ribbons,0.33,0.31
489532,21985,PACK OF 12 HEARTS DESIGN TISSUES,48,2009-12-01T11:58:00Z,0.29,13394,United Kingdom,pack of 12 hearts design tissues,design,0.28,0.06
489532,21980,PACK OF 12 RED SPOTTY TISSUES,48,2009-12-01T11:58:00Z,0.29,13394,United Kingdom,pack of 12 red spotty tissues,spotty,0.15,0.04
489532,16235,RECYCLED PENCIL WITH RABBIT ERASER,60,2009-12-01T11:58:00Z,0.21,13394,United Kingdom,recycled pencil with rabbit eraser,pen,0.2,0.04
489532,22083,PAPER CHAIN KIT RETRO SPOT,6,2009-12-01T11:58:00Z,2.95,13394,United Kingdom,paper chain kit retro spot,paper,0.32,0.72
489532,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2009-12-01T11:58:00Z,2.95,13394,United Kingdom,paper chain kit 50's christmas,christmas,0.26,0.61
489532,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2009-12-01T11:58:00Z,4.95,13394,United Kingdom,scottie dog hot water bottle,bottle,0.33,1.23
489532,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,2009-12-01T11:58:00Z,2.55,13394,United Kingdom,rotating silver angels t-light hldr,light,0.26,0.53
489532,21485,RED SPOT HEART HOT WATER BOTTLE,3,2009-12-01T11:58:00Z,4.95,13394,United Kingdom,red spot heart hot water bottle,bottle,0.33,1.23
489532,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2009-12-01T11:58:00Z,0.55,13394,United Kingdom,pack of 72 retro spot cake cases,cake,0.22,0.1
489532,84990,60 GOLD AND SILVER FAIRY CAKE CASES,24,2009-12-01T11:58:00Z,0.55,13394,United Kingdom,60 gold and silver fairy cake cases,cake,0.22,0.1
489532,85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,12,2009-12-01T11:58:00Z,0.85,13394,United Kingdom,strawberry scented set/9 t-lights,light,0.26,0.18
489532,85231B,CINAMMON SET OF 9 T-LIGHTS,24,2009-12-01T11:58:00Z,0.85,13394,United Kingdom,cinammon set of 9 t-lights,light,0.26,0.18
489532,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,12,2009-12-01T11:58:00Z,0.42,13394,United Kingdom,frosted box 9 white t-light candles,light,0.26,0.09
489532,22071,SMALL RETRO SPOT MUG IN BOX  WHITE,6,2009-12-01T11:58:00Z,3.75,13394,United Kingdom,small retro spot mug in box  white,retro,0.16,0.52
489532,22070,SMALL RETRO SPOT MUG IN BOX  RED,6,2009-12-01T11:58:00Z,3.75,13394,United Kingdom,small retro spot mug in box  red,retro,0.16,0.52
489532,22077,6 RIBBONS RUSTIC CHARM,9,2009-12-01T11:58:00Z,1.65,13394,United Kingdom,6 ribbons rustic charm,ribbons,0.33,0.41
489532,20892,SET/3 TALL GLASS CANDLE HOLDER PINK,2,2009-12-01T11:58:00Z,12.75,13394,United Kingdom,set/3 tall glass candle holder pink,holder,0.21,2.21
489532,84270,ASSTD DESIGN BUBBLE GUM RING,30,2009-12-01T11:58:00Z,0.21,13394,United Kingdom,asstd design bubble gum ring,design,0.28,0.05
489532,85049C,ROMANTIC PINKS RIBBONS,12,2009-12-01T11:58:00Z,1.25,13394,United Kingdom,romantic pinks ribbons,ribbons,0.33,0.31
489533,84352,SILVER CHRISTMAS TREE BAUBLE STAND,1,2009-12-01T12:02:00Z,16.95,16011,United Kingdom,silver christmas tree bauble stand,christmas,0.26,3.5
489533,79067,CORONA MEXICAN TRAY,1,2009-12-01T12:02:00Z,3.75,16011,United Kingdom,corona mexican tray,tray,0.19,0.6
489533,22203,MILK PAN RED RETROSPOT,1,2009-12-01T12:02:00Z,3.75,16011,United Kingdom,milk pan red retrospot,retrospot,0.16,0.52
489533,21353,SILVER SLEIGHBELL  WREATH,4,2009-12-01T12:02:00Z,7.95,16011,United Kingdom,silver sleighbell  wreath,unclassified,0.31,1.88
489533,84946,ANTIQUE SILVER TEA GLASS ETCHED,6,2009-12-01T12:02:00Z,1.25,16011,United Kingdom,antique silver tea glass etched,glass,0.17,0.18
489533,22300,COFFEE MUG DOG + BALL DESIGN,6,2009-12-01T12:02:00Z,2.55,16011,United Kingdom,coffee mug dog + ball design,design,0.28,0.56
489533,21535,RETRO SPOT SMALL MILK JUG,1,2009-12-01T12:02:00Z,2.55,16011,United Kingdom,retro spot small milk jug,retro,0.16,0.35
489533,21540,DAIRY MAID CERAMIC BUTTER DISH,2,2009-12-01T12:02:00Z,4.25,16011,United Kingdom,dairy maid ceramic butter dish,ceramic,0.16,0.59
489533,21538,DAIRY MAID  PUDDING BOWL,1,2009-12-01T12:02:00Z,3.75,16011,United Kingdom,dairy maid  pudding bowl,bowl,0.31,0.89
489533,22073,RETRO SPOT STORAGE JAR,1,2009-12-01T12:02:00Z,3.75,16011,United Kingdom,retro spot storage jar,retro,0.16,0.52
489533,21534,DAIRY MAID LARGE MILK JUG,1,2009-12-01T12:02:00Z,4.95,16011,United Kingdom,dairy maid large milk jug,milk,0.31,1.17
489533,22073,RETRO SPOT STORAGE JAR,1,2009-12-01T12:02:00Z,3.75,16011,United Kingdom,retro spot storage jar,retro,0.16,0.52
489533,21533,RETRO SPOT LARGE MILK JUG,1,2009-12-01T12:02:00Z,4.95,16011,United Kingdom,retro spot large milk jug,retro,0.16,0.68
489533,84946,ANTIQUE SILVER TEA GLASS ETCHED,6,2009-12-01T12:02:00Z,1.25,16011,United Kingdom,antique silver tea glass etched,glass,0.17,0.18
489533,84836,ZINC METAL HEART DECORATION,12,2009-12-01T12:02:00Z,1.25,16011,United Kingdom,zinc metal heart decoration,metal,0.16,0.17
489533,85053,FRENCH ENAMEL CANDLEHOLDER,2,2009-12-01T12:02:00Z,2.1,16011,United Kingdom,french enamel candleholder,holder,0.21,0.36
489533,21756,BATH BUILDING BLOCK WORD,1,2009-12-01T12:02:00Z,5.95,16011,United Kingdom,bath building block word,block,0.19,0.95
489533,22118,JOY WOODEN BLOCK LETTERS,1,2009-12-01T12:02:00Z,4.95,16011,United Kingdom,joy wooden block letters,wooden,0.11,0.49
489533,21754,HOME BUILDING BLOCK WORD,2,2009-12-01T12:02:00Z,5.95,16011,United Kingdom,home building block word,home,0.22,1.07
489533,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2009-12-01T12:02:00Z,0.85,16011,United Kingdom,hanging heart zinc t-light holder,holder,0.21,0.15
489533,22118,JOY WOODEN BLOCK LETTERS,2,2009-12-01T12:02:00Z,4.95,16011,United Kingdom,joy wooden block letters,wooden,0.11,0.49
489533,21755,LOVE BUILDING BLOCK WORD,2,2009-12-01T12:02:00Z,5.95,16011,United Kingdom,love building block word,block,0.19,0.95
C489534,35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,-1,2009-12-01T12:09:00Z,5.95,12615,France,woolly hat sock glove advent string,ring,0.28,1.3
C489535,D,Discount,-1,2009-12-01T12:11:00Z,9,15299,United Kingdom,discount,unclassified,0.31,2.13
C489535,D,Discount,-1,2009-12-01T12:11:00Z,19,15299,United Kingdom,discount,unclassified,0.31,4.5
489536,21375,LARGE CAMPHOR WOOD FIELD MUSHROOM,2,2009-12-01T12:13:00Z,5.45,16393,United Kingdom,large camphor wood field mushroom,wood,0.29,1.23
489536,22109,FULL ENGLISH BREAKFAST PLATE,1,2009-12-01T12:13:00Z,3.75,16393,United Kingdom,full english breakfast plate,english,0.13,0.43
489536,21864,UNION JACK FLAG PASSPORT COVER,1,2009-12-01T12:13:00Z,2.1,16393,United Kingdom,union jack flag passport cover,jack,0.24,0.41
489536,48129,DOOR MAT TOPIARY,1,2009-12-01T12:13:00Z,6.75,16393,United Kingdom,door mat topiary,door,0.24,1.31
489536,22186,RED STAR CARD HOLDER,1,2009-12-01T12:13:00Z,2.95,16393,United Kingdom,red star card holder,holder,0.21,0.51
489536,47504K,ENGLISH ROSE GARDEN SECATEURS,2,2009-12-01T12:13:00Z,1.95,16393,United Kingdom,english rose garden secateurs,rose,0.14,0.24
489536,47504F,ENGLISH ROSE TORCH,2,2009-12-01T12:13:00Z,1.65,16393,United Kingdom,english rose torch,rose,0.14,0.2
489536,21809,CHRISTMAS HANGING TREE WITH BELL,1,2009-12-01T12:13:00Z,1.25,16393,United Kingdom,christmas hanging tree with bell,christmas,0.26,0.26
489536,21809,CHRISTMAS HANGING TREE WITH BELL,1,2009-12-01T12:13:00Z,1.25,16393,United Kingdom,christmas hanging tree with bell,christmas,0.26,0.26
489536,22075,6 RIBBONS ELEGANT CHRISTMAS,1,2009-12-01T12:13:00Z,1.65,16393,United Kingdom,6 ribbons elegant christmas,christmas,0.26,0.34
489536,21186,WHITE DOVE HONEYCOMB PAPER GARLAND,2,2009-12-01T12:13:00Z,1.65,16393,United Kingdom,white dove honeycomb paper garland,paper,0.32,0.4
489536,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2009-12-01T12:13:00Z,2.95,16393,United Kingdom,paper chain kit 50's christmas,christmas,0.26,0.61
489536,21611,SET OF 12 LILY BOTANICAL T-LIGHTS,2,2009-12-01T12:13:00Z,2.95,16393,United Kingdom,set of 12 lily botanical t-lights,light,0.26,0.61
489536,22113,GREY HEART HOT WATER BOTTLE,2,2009-12-01T12:13:00Z,3.45,16393,United Kingdom,grey heart hot water bottle,bottle,0.33,0.86
489536,21480,PINK STRIPE HOT WATER BOTTLE,1,2009-12-01T12:13:00Z,2.95,16393,United Kingdom,pink stripe hot water bottle,bottle,0.33,0.73
489536,22295,HEART FILIGREE DOVE LARGE,2,2009-12-01T12:13:00Z,1.65,16393,United Kingdom,heart filigree dove large,unclassified,0.31,0.39
489536,85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,1,2009-12-01T12:13:00Z,2.1,16393,United Kingdom,set/6 ivory bird t-light candles,light,0.26,0.43
489536,85033S,SET/6 SILVER REINDEER T-LIGHTS,1,2009-12-01T12:13:00Z,1.95,16393,United Kingdom,set/6 silver reindeer t-lights,light,0.26,0.4
489536,35991,SET/6 BLACK SNOWFLAKE T-LIGHTS,1,2009-12-01T12:13:00Z,1.69,16393,United Kingdom,set/6 black snowflake t-lights,light,0.26,0.35
489536,22185,SLATE TILE NATURAL HANGING,2,2009-12-01T12:13:00Z,1.65,16393,United Kingdom,slate tile natural hanging,slate,0.19,0.26
489536,21786,RAIN HAT WITH RED SPOTS,1,2009-12-01T12:13:00Z,0.42,16393,United Kingdom,rain hat with red spots,spots,0.32,0.1
489536,20752,RETRO BLUE SPOTTY WASHING UP GLOVES,1,2009-12-01T12:13:00Z,2.1,16393,United Kingdom,retro blue spotty washing up gloves,spotty,0.15,0.27
489536,20754,RETRO RED SPOTTY WASHING UP GLOVES,1,2009-12-01T12:13:00Z,2.1,16393,United Kingdom,retro red spotty washing up gloves,spotty,0.15,0.27
489536,84388,WISE MAN STAR SHAPE EGG PAN,1,2009-12-01T12:13:00Z,1.65,16393,United Kingdom,wise man star shape egg pan,star,0.34,0.42
489536,21865,PINK UNION JACK  PASSPORT COVER,1,2009-12-01T12:13:00Z,2.1,16393,United Kingdom,pink union jack  passport cover,jack,0.24,0.41
489536,21832,CHOCOLATE CALCULATOR,1,2009-12-01T12:13:00Z,1.65,16393,United Kingdom,chocolate calculator,chocolate,0.29,0.37
489536,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,1,2009-12-01T12:13:00Z,2.95,16393,United Kingdom,blue charlie+lola personal doorsign,door,0.24,0.57
489536,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,1,2009-12-01T12:13:00Z,2.95,16393,United Kingdom,red charlie+lola personal doorsign,door,0.24,0.57
489536,21948,SET OF 6 CAKE CHOPSTICKS,1,2009-12-01T12:13:00Z,1.25,16393,United Kingdom,set of 6 cake chopsticks,cake,0.22,0.23
489536,21791,VINTAGE HEADS AND TAILS CARD GAME,2,2009-12-01T12:13:00Z,1.25,16393,United Kingdom,vintage heads and tails card game,vintage,0.14,0.15
489536,21918,SET 12 KIDS COLOUR  CHALK STICKS,2,2009-12-01T12:13:00Z,0.42,16393,United Kingdom,set 12 kids colour  chalk sticks,kids,0.34,0.11
489536,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2009-12-01T12:13:00Z,2.95,16393,United Kingdom,paper chain kit 50's christmas,christmas,0.26,0.61
489536,21493,VINTAGE DESIGN GIFT TAGS,2,2009-12-01T12:13:00Z,0.85,16393,United Kingdom,vintage design gift tags,design,0.28,0.19
489536,21491,SET OF THREE VINTAGE GIFT WRAPS,2,2009-12-01T12:13:00Z,1.95,16393,United Kingdom,set of three vintage gift wraps,vintage,0.14,0.24
489536,51012C,"FEATHER DUSTER, COAL BLACK",1,2009-12-01T12:13:00Z,1.25,16393,United Kingdom,"feather duster, coal black",unclassified,0.31,0.3
489536,21034,REX CASH+CARRY JUMBO SHOPPER,1,2009-12-01T12:13:00Z,0.95,16393,United Kingdom,rex cash+carry jumbo shopper,jumbo,0.33,0.24
489536,84671B,CROCHET BEAR WITH BLUE STRIPES,1,2009-12-01T12:13:00Z,2.55,16393,United Kingdom,crochet bear with blue stripes,stripe,0.16,0.35
489536,21747,SMALL SKULL WINDMILL,1,2009-12-01T12:13:00Z,1.25,16393,United Kingdom,small skull windmill,skull,0.11,0.12
489536,22197,"POPCORN HOLDER , SMALL",1,2009-12-01T12:13:00Z,0.85,16393,United Kingdom,"popcorn holder , small",holder,0.21,0.15
489536,22107,PIZZA PLATE IN BOX,1,2009-12-01T12:13:00Z,3.75,16393,United Kingdom,pizza plate in box,plate,0.31,0.89
489536,22330,72 ROUND PINK DOILIES,1,2009-12-01T12:13:00Z,1.45,16393,United Kingdom,72 round pink doilies,round,0.12,0.16
489536,22139,RETRO SPOT TEA SET CERAMIC 11 PC,1,2009-12-01T12:13:00Z,4.95,16393,United Kingdom,retro spot tea set ceramic 11 pc,tea,0.21,0.86
489536,84375,SET OF 20 KIDS COOKIE CUTTERS,1,2009-12-01T12:13:00Z,1.95,16393,United Kingdom,set of 20 kids cookie cutters,kids,0.34,0.49
489536,84952B,BLACK LOVE BIRD T-LIGHT HOLDER,2,2009-12-01T12:13:00Z,3.75,16393,United Kingdom,black love bird t-light holder,holder,0.21,0.65
489536,20961,STRAWBERRY BATH SPONGE,1,2009-12-01T12:13:00Z,1.25,16393,United Kingdom,strawberry bath sponge,strawberry,0.12,0.13
489536,20960,WATERMELON BATH SPONGE,1,2009-12-01T12:13:00Z,1.25,16393,United Kingdom,watermelon bath sponge,water,0.15,0.16
489536,20966,SANDWICH BATH SPONGE,1,2009-12-01T12:13:00Z,1.25,16393,United Kingdom,sandwich bath sponge,bath,0.29,0.28
489536,17164D,ASS COL SMALL SAND FROG P'WEIGHT,1,2009-12-01T12:13:00Z,0.42,16393,United Kingdom,ass col small sand frog p'weight,unclassified,0.31,0.1
489536,21791,VINTAGE HEADS AND TAILS CARD GAME,6,2009-12-01T12:13:00Z,1.25,16393,United Kingdom,vintage heads and tails card game,vintage,0.14,0.15
489536,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1,2009-12-01T12:13:00Z,2.95,16393,United Kingdom,s/6 wooden skittles in cotton bag,wooden,0.11,0.29
489536,22353,LUNCHBOX WITH CUTLERY FAIRY CAKES,1,2009-12-01T12:13:00Z,2.55,16393,United Kingdom,lunchbox with cutlery fairy cakes,cake,0.22,0.46
489536,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,1,2009-12-01T12:13:00Z,2.1,16393,United Kingdom,set/6 pink bird t-light candles,light,0.26,0.43
489536,17091J,VANILLA INCENSE IN TIN,1,2009-12-01T12:13:00Z,1.25,16393,United Kingdom,vanilla incense in tin,tin,0.24,0.24
489536,79067,CORONA MEXICAN TRAY,1,2009-12-01T12:13:00Z,3.75,16393,United Kingdom,corona mexican tray,tray,0.19,0.6
489536,20975,12 PENCILS SMALL TUBE RED SPOTTY,7,2009-12-01T12:13:00Z,0.65,16393,United Kingdom,12 pencils small tube red spotty,spotty,0.15,0.08
489536,20677,PINK SPOTTY BOWL,1,2009-12-01T12:13:00Z,1.25,16393,United Kingdom,pink spotty bowl,spotty,0.15,0.16
489536,20675,BLUE SPOTTY BOWL,1,2009-12-01T12:13:00Z,1.25,16393,United Kingdom,blue spotty bowl,spotty,0.15,0.16
489536,20676,RED SPOTTY BOWL,2,2009-12-01T12:13:00Z,1.25,16393,United Kingdom,red spotty bowl,spotty,0.15,0.16
489536,21440,12 MINI TOADSTOOL PEGS,1,2009-12-01T12:13:00Z,1.25,16393,United Kingdom,12 mini toadstool pegs,mini,0.14,0.15
489536,22174,PHOTO CUBE,2,2009-12-01T12:13:00Z,1.65,16393,United Kingdom,photo cube,hot,0.2,0.28
489536,22142,CHRISTMAS CRAFT WHITE FAIRY,1,2009-12-01T12:13:00Z,1.45,16393,United Kingdom,christmas craft white fairy,christmas,0.26,0.3
489536,22150,3 STRIPEY MICE FELTCRAFT,2,2009-12-01T12:13:00Z,1.95,16393,United Kingdom,3 stripey mice feltcraft,feltcraft,0.1,0.18
489536,22142,CHRISTMAS CRAFT WHITE FAIRY,1,2009-12-01T12:13:00Z,1.45,16393,United Kingdom,christmas craft white fairy,christmas,0.26,0.3
489536,22147,FELTCRAFT BUTTERFLY HEARTS,2,2009-12-01T12:13:00Z,1.45,16393,United Kingdom,feltcraft butterfly hearts,feltcraft,0.1,0.13
489536,21356,TOAST ITS - FAIRY FLOWER,1,2009-12-01T12:13:00Z,1.25,16393,United Kingdom,toast its - fairy flower,fairy,0.12,0.13
489536,21357,TOAST ITS - DINOSAUR,1,2009-12-01T12:13:00Z,1.25,16393,United Kingdom,toast its - dinosaur,dinosaur,0.16,0.17
489536,21166,COOK WITH WINE METAL SIGN,1,2009-12-01T12:13:00Z,1.95,16393,United Kingdom,cook with wine metal sign,metal,0.16,0.27
489536,20728,LUNCH BAG CARS BLUE,4,2009-12-01T12:13:00Z,1.65,16393,United Kingdom,lunch bag cars blue,lunch,0.31,0.39
489536,21677,HEARTS  STICKERS,6,2009-12-01T12:13:00Z,0.85,16393,United Kingdom,hearts  stickers,hearts,0.21,0.15
489536,21680,WOODLAND  STICKERS,6,2009-12-01T12:13:00Z,0.85,16393,United Kingdom,woodland  stickers,wood,0.29,0.19
